"35splitHere46","23137979splitHere46","import java.io.BufferedReader;<newline46mondego>import java.io.FileInputStream;<newline46mondego>import java.io.FileNotFoundException;<newline46mondego>import java.io.IOException;<newline46mondego>import java.io.InputStreamReader;<newline46mondego><newline46mondego><newline46mondego>public class Splitter {<newline46mondego><newline46mondego>    public static void main(String[] args) throws FileNotFoundException, IOException {<newline46mondego>        BufferedReader input = new BufferedReader(new InputStreamReader(new FileInputStream(<doubleQuotes46>/tmp/test.txt<doubleQuotes46>)));<newline46mondego>        String row;<newline46mondego>        while ((row = input.readLine()) != null) {<newline46mondego>            String[] fields = row.split(<doubleQuotes46> <doubleQuotes46>);<newline46mondego>            System.out.println(String.format(<doubleQuotes46>id: %s firstname: %s lastname: %s street: %s city %s<doubleQuotes46>, fields[0], fields[1], fields[2], fields[3], fields[4]));<newline46mondego>        }<newline46mondego>    }<newline46mondego>}<newline46mondego>"
"36splitHere46","23137979splitHere46","1 Ola Hansen Timoteivn Sandnes<newline46mondego>2 Tove Svendson Borgvn Stavanger<newline46mondego>3 Kari Pettersen Storgt Stavanger<newline46mondego>"
"37splitHere46","23138105splitHere46","int lineCount = 0;<newline46mondego>int wordCount = 0;<newline46mondego>int charCount = 0;<newline46mondego>while (input.hasNextLine()) {<newline46mondego>  // read a line from the input file<newline46mondego>  String line = input.nextLine();<newline46mondego><newline46mondego>  // increment line count<newline46mondego>  lineCount++;<newline46mondego><newline46mondego>  // split line into words and increment word count<newline46mondego>  String str [] = line.split((<doubleQuotes46> <doubleQuotes46>));<newline46mondego>  for ( int i = 0; i <str.length ; i ++) {<newline46mondego>    if (str [i].length() > 0) {<newline46mondego>      wordCount ++; <newline46mondego>    }<newline46mondego>  }<newline46mondego><newline46mondego>  // increment char count<newline46mondego>  charCount += (line.length());<newline46mondego>}<newline46mondego>"
"38splitHere46","23138105splitHere46","wordCount += countWordsInString(line);<newline46mondego>"
"39splitHere46","23138357splitHere46","screen = Toolkit.getDefaultToolkit().getScreenSize();<newline46mondego>"
"40splitHere46","23138357splitHere46","JFrame frame = new JFrame(<doubleQuotes46>fade frame<doubleQuotes46>);<newline46mondego>    frame.addComponentListener(new ComponentAdapter() {<newline46mondego>        @Override<newline46mondego>        public void componentResized(ComponentEvent e) {<newline46mondego>            width = image.getWidth(frame);<newline46mondego>            height = image.getHeight(frame);<newline46mondego>        }<newline46mondego>    });<newline46mondego>"
"41splitHere46","23138369splitHere46","finally"
"42splitHere46","23138369splitHere46","String sql = <doubleQuotes46>insert into table (column1, column2) values (?, ?);<newline46mondego>    try(Connection  c = dataSource.getConnection();<newline46mondego>    PreparedStatement s = c.prepareStatement(sql);) {<newline46mondego><newline46mondego><newline46mondego>        int i = 1;<newline46mondego>        s.setString(i++, <doubleQuotes46>111<doubleQuotes46>);<newline46mondego>        s.setString(i++, <doubleQuotes46>222<doubleQuotes46>);<newline46mondego><newline46mondego>        s.execute();<newline46mondego><newline46mondego>    } catch (SQLException e) {<newline46mondego>        log.error(<doubleQuotes46>Failed to insert transaction<doubleQuotes46>, e);<newline46mondego>    } <newline46mondego>"
"43splitHere46","23138507splitHere46","getConnection(String url)"
"44splitHere46","23138633splitHere46",".d"
"45splitHere46","23138633splitHere46",".i"
"46splitHere46","23138633splitHere46",".w"
"47splitHere46","23138633splitHere46","Log"
"48splitHere46","23138633splitHere46","println_native"
"49splitHere46","23138633splitHere46",".d"
"50splitHere46","23138633splitHere46",".i"
"51splitHere46","23138633splitHere46",".e"
"52splitHere46","23138633splitHere46",".w"
"53splitHere46","23138633splitHere46","Log"
"54splitHere46","23138633splitHere46","Log"
"55splitHere46","23138633splitHere46","Log"
"56splitHere46","23138633splitHere46","Log"
"57splitHere46","23138633splitHere46","public static TerribleFailureHandler setWtfHandler(TerribleFailureHandler handler)<newline46mondego>"
"58splitHere46","23138633splitHere46","Log.wtf (TAG, message)<newline46mondego>"
"59splitHere46","23138734splitHere46","Car lowestPrice = cars.get(0);<newline46mondego>for(Car car : cars) {<newline46mondego>   if(car.price<lowestPrice.price) {<newline46mondego>       lowestPrice = car;<newline46mondego>   }<newline46mondego>}<newline46mondego>"
"60splitHere46","23138734splitHere46","ArrayList<Vehicles> yourlist = new ArrayList<Vehicles>();<newline46mondego>"
"61splitHere46","23138739splitHere46","totalMinutes"
"62splitHere46","23138739splitHere46","DateMinutesHours"
"63splitHere46","23138739splitHere46","@XmlValue"
"64splitHere46","23138875splitHere46","writer.print(arr.length);<newline46mondego>writer.print(arr);<newline46mondego>writer.flush();<newline46mondego>"
"65splitHere46","23138875splitHere46","int length = reader.readInt();<newline46mondego>byte[] bytes = new byte[length];<newline46mondego>// fill array<newline46mondego>"
"66splitHere46","23139071splitHere46","try {<newline46mondego>            File fXmlFile = new File(<doubleQuotes46>/home/angelo/Scrivania/toc.xml<doubleQuotes46>);<newline46mondego>            DocumentBuilderFactory dbFactory = DocumentBuilderFactory.newInstance();<newline46mondego>            DocumentBuilder dBuilder = dbFactory.newDocumentBuilder();<newline46mondego>            Document doc = dBuilder.parse(fXmlFile);<newline46mondego>            doc.getDocumentElement().normalize();<newline46mondego>            NodeList nList = doc.getElementsByTagName(<doubleQuotes46>navPoint<doubleQuotes46>);<newline46mondego>            for (int temp = 0; temp < nList.getLength(); temp++) {<newline46mondego>                Node nNode = nList.item(temp);<newline46mondego><newline46mondego>                System.out.println(<doubleQuotes46>\nCurrent Element :<doubleQuotes46> + nNode.getNodeName());<newline46mondego><newline46mondego>                if (nNode.getNodeType() == Node.ELEMENT_NODE) {<newline46mondego><newline46mondego>                    Element eElement = (Element) nNode;<newline46mondego><newline46mondego>                    System.out.println(<doubleQuotes46>content : <doubleQuotes46> +   eElement.getElementsByTagName(<doubleQuotes46>content<doubleQuotes46>));<newline46mondego>                    NodeList nl = eElement.getElementsByTagName(<doubleQuotes46>content<doubleQuotes46>);<newline46mondego>                    for(int i = 0; i < nl.getLength(); i++)<newline46mondego>                    {<newline46mondego>                        Node aNode = nl.item(i);<newline46mondego>                        NamedNodeMap nnm = aNode.getAttributes();<newline46mondego>                        System.out.println(nnm.getNamedItem(<doubleQuotes46>src<doubleQuotes46>).getTextContent());<newline46mondego>                    }<newline46mondego><newline46mondego>                }<newline46mondego>            }<newline46mondego><newline46mondego><newline46mondego>        } catch (Exception e) {<newline46mondego>            e.printStackTrace();<newline46mondego>        }<newline46mondego>"
"67splitHere46","23139244splitHere46","ApplicationContext"
"68splitHere46","23139244splitHere46","ApplicationContext"
"69splitHere46","23139244splitHere46","ApplicationContext"
"70splitHere46","23139244splitHere46","@Component<newline46mondego>class SomeOtherBean {<newline46mondego>    @Autowired<newline46mondego>    private HelloWorld helloWorldBean;<newline46mondego><newline46mondego>    // do something with it<newline46mondego>}<newline46mondego>"
"71splitHere46","23139334splitHere46","list.size() - 1<newline46mondego>"
"72splitHere46","23139334splitHere46","list.get(i).getVolume() < middleIndex<newline46mondego>"
"73splitHere46","23139334splitHere46","list.get(i).getVolume() < middleElement.getVolume()<newline46mondego>"
"74splitHere46","23139334splitHere46","leftList"
"75splitHere46","23139334splitHere46","combination.addAll(rightList);<newline46mondego>"
"76splitHere46","23139334splitHere46","rightList"
"77splitHere46","23139334splitHere46","leftList"
"78splitHere46","23139334splitHere46","for"
"79splitHere46","23139334splitHere46","for (T item: list) {<newline46mondego>    if (item.getVolume() < middleItem.getVolume()) {<newline46mondego>        leftList.add(item);<newline46mondego>    } else {<newline46mondego>        rightList.add(item);<newline46mondego>    }<newline46mondego>}<newline46mondego>"
"80splitHere46","23139334splitHere46","list.size() - 1"
"81splitHere46","23139353splitHere46","NoClassDefFoundError"
"82splitHere46","23139383splitHere46","toString"
"83splitHere46","23139383splitHere46","toString()"
"84splitHere46","23139383splitHere46","// System.out.println(x); // <-- calls toString of java.lang.Array<newline46mondego>System.out.println(Arrays.toString(x));<newline46mondego>"
"85splitHere46","23139511splitHere46","// (I've deviated from Java generic naming convention for clarity)<newline46mondego><TRet extends A, TArg extends TRet> C<TRet> getObject(TArg arg) { ... }<newline46mondego>"
"86splitHere46","23139511splitHere46","TRet"
"87splitHere46","23139511splitHere46","TArg"
"88splitHere46","23139511splitHere46","TArg"
"89splitHere46","23139511splitHere46","TRet"
"90splitHere46","23139511splitHere46","TRet"
"91splitHere46","23139511splitHere46","TRet"
"92splitHere46","23139511splitHere46","TArg"
"93splitHere46","23139511splitHere46","TArg"
"94splitHere46","23139572splitHere46","String str = <doubleQuotes46>[<doubleQuotes46>;<newline46mondego>boolean first = true;<newline46mondego>for (double d : data)  {<newline46mondego>    if (!first) {<newline46mondego>        str += <doubleQuotes46>, <doubleQuotes46>;<newline46mondego>    }<newline46mondego>    str += d;<newline46mondego>    first = false;<newline46mondego>}<newline46mondego>str += <doubleQuotes46>]<doubleQuotes46>;<newline46mondego>"
"95splitHere46","23139572splitHere46","substring"
"96splitHere46","23139572splitHere46","replace"
"97splitHere46","23139572splitHere46","str = str.replaceFirst(<doubleQuotes46>, $<doubleQuotes46>, <doubleQuotes46>]<doubleQuotes46>);<newline46mondego>"
"98splitHere46","23139572splitHere46","<doubleQuotes46>, <doubleQuotes46>"
"99splitHere46","23139635splitHere46","enum s {FIRST, SECOND} //add this<newline46mondego><newline46mondego>public static void main(String[] args){<newline46mondego>    Scanner scanner = new Scanner(System.in);<newline46mondego>    String text = giveMe(s.FIRST); //add the s. so it knows to use your enum<newline46mondego>    System.out.println(text);<newline46mondego>    int x = scanner.nextInt();<newline46mondego>    x = number(x);<newline46mondego>    skrivUt(x);<newline46mondego>}<newline46mondego>"
"100splitHere46","23139635splitHere46","public static String giveMe(s string) {<newline46mondego>switch (string) {<newline46mondego>case FIRST:<newline46mondego>    return <doubleQuotes46>Give me a number and I run down and add five to it<doubleQuotes46>;<newline46mondego>case SECOND:<newline46mondego>    return <doubleQuotes46>Lol<doubleQuotes46>;<newline46mondego>}<newline46mondego>return <doubleQuotes46>invalid string<doubleQuotes46>;<newline46mondego>}<newline46mondego>"
"101splitHere46","23139666splitHere46","getInstance"
"102splitHere46","23139666splitHere46","instance"
"103splitHere46","23139666splitHere46","isRunning"
"104splitHere46","23139666splitHere46","instance"
"105splitHere46","23139666splitHere46","start"
"106splitHere46","23139666splitHere46","isRunning"
"107splitHere46","23139666splitHere46","start"
"108splitHere46","23139666splitHere46","isRunning"
"109splitHere46","23139666splitHere46","isStarted"
"110splitHere46","23139666splitHere46","newSingleThreadExecutor"
"111splitHere46","23139686splitHere46","mvn install -DskipTests"
"112splitHere46","23139686splitHere46","mvn install -DskipTests"
"113splitHere46","23139688splitHere46","if (cursor != null) {<newline46mondego>    cursor.moveToFirst();<newline46mondego>   String title = cursor.getString(cursor.getColumnIndexOrThrow(NotesDbAdapter.KEY_TITLE));<newline46mondego>   String body = cursor.getString(cursor.getColumnIndexOrThrow(NotesDbAdapter.KEY_BODY));<newline46mondego>   String date = cursor.getString(cursor.getColumnIndexOrThrow(NotesDbAdapter.KEY_DATE));<newline46mondego>   mTitleText.setText(title);<newline46mondego>   mBodyText.setText(body);<newline46mondego>   mDateText.setText(date);<newline46mondego>}<newline46mondego>"
"114splitHere46","23139688splitHere46","cursor.moveToFirst()"
"115splitHere46","23139903splitHere46","public class Example {  <newline46mondego>    public static void main(String[] args) throws Exception {<newline46mondego>        List<String> strings = new ArrayList<String>();<newline46mondego>        Example example = new Example();<newline46mondego>        Functional methodRef = example::method;<newline46mondego>        methodRef.funct(<doubleQuotes46>a string<doubleQuotes46>, strings);<newline46mondego>        System.out.println(<doubleQuotes46>List now contains: <doubleQuotes46> + strings);<newline46mondego><newline46mondego>        Functional lambda = (String s, List<String> l) -> {<newline46mondego>            example.method(s, l);<newline46mondego>        };<newline46mondego>        lambda.funct(<doubleQuotes46>another string<doubleQuotes46>, strings);<newline46mondego>        System.out.println(<doubleQuotes46>List now contains: <doubleQuotes46> + strings);<newline46mondego>    }<newline46mondego><newline46mondego>    interface Functional {<newline46mondego>        void funct(String value, List<String> list);<newline46mondego>    }<newline46mondego><newline46mondego>    void method(String value, List<String> toAddTo) {<newline46mondego>        System.out.println(<doubleQuotes46>adding<doubleQuotes46>);<newline46mondego>        toAddTo.add(value);<newline46mondego>    }<newline46mondego>}<newline46mondego>"
"116splitHere46","23139903splitHere46","adding<newline46mondego>List now contains: [a string]<newline46mondego>adding<newline46mondego>List now contains: [a string, another string]<newline46mondego>"
"117splitHere46","23139903splitHere46","final"
"118splitHere46","23139962splitHere46","joins"
"119splitHere46","23139962splitHere46","nested Query"
"120splitHere46","23139962splitHere46","SELECT school_name FROM myeducation myedu where user_id=<doubleQuotes46>SOME_ID_HERE<doubleQuotes46><newline46mondego>"
"121splitHere46","23139962splitHere46","ArrayList<String> arr = new ArrayList<String>();<newline46mondego>while (rs.next()) {<newline46mondego>  arr.add(rs.getString(<doubleQuotes46>school_name <doubleQuotes46>));<newline46mondego>}<newline46mondego>"
"122splitHere46","23139966splitHere46","final JTextField textField = getTextField(fc);<newline46mondego>String fileName = textField.getText();<newline46mondego>//fileName.replace(<doubleQuotes46>.ser<doubleQuotes46>, <doubleQuotes46><doubleQuotes46>)<newline46mondego>File file = new File(fc.getCurrentDirectory(), fileName + <doubleQuotes46>.ser<doubleQuotes46>);<newline46mondego>"
"123splitHere46","23140091splitHere46","public Boolean IsCyclicWord(String s1, String s2) {<newline46mondego>    return s1.length() == s2.length() && (s1 + s1).contains(s2);<newline46mondego>}<newline46mondego>"
"124splitHere46","23140091splitHere46","s1 = <doubleQuotes46>picture<doubleQuotes46>;<newline46mondego>s2 = <doubleQuotes46>icturep<doubleQuotes46>;<newline46mondego>"
"125splitHere46","23140174splitHere46","i"
"126splitHere46","23140174splitHere46","2*i"
"127splitHere46","23140174splitHere46","2*i + 1"
"128splitHere46","23140174splitHere46","i++"
"129splitHere46","23140174splitHere46","for"
"130splitHere46","23140174splitHere46","charArray[i] = string.charAt(i);<newline46mondego>charArray[i+1] = charArray[i];<newline46mondego>i++;<newline46mondego>"
"131splitHere46","23140174splitHere46","charArray[2*i] = string.charAt(i);<newline46mondego>charArray[2*i+1] = string.charAt(i);<newline46mondego>"
"132splitHere46","23140184splitHere46","A"
"133splitHere46","23140184splitHere46","Project"
"134splitHere46","23140490splitHere46","root.appendChild(Details);"
"135splitHere46","23140490splitHere46","while (d.next()) {"
"136splitHere46","23140524splitHere46","select s.name, s.description from Searchresult s group by s.name<newline46mondego>"
"137splitHere46","23140524splitHere46","select s.name, max(s.description) from Searchresult s group by s.name<newline46mondego>"
"138splitHere46","23140530splitHere46","updateItem(...)"
"139splitHere46","23140530splitHere46","updateItem(...)"
"140splitHere46","23140530splitHere46","import javafx.event.ActionEvent;<newline46mondego>import javafx.event.EventHandler;<newline46mondego>import javafx.scene.control.Button;<newline46mondego>import javafx.scene.control.Label;<newline46mondego>import javafx.scene.control.ListCell;<newline46mondego>import javafx.scene.input.MouseEvent;<newline46mondego>import javafx.scene.layout.GridPane;<newline46mondego><newline46mondego>public class CustomCell extends ListCell<String> {<newline46mondego>    private Button actionBtn;   <newline46mondego>    private Label name ;<newline46mondego>    private GridPane pane ;<newline46mondego><newline46mondego>    public CustomCell() {<newline46mondego>        super();    <newline46mondego><newline46mondego>        setOnMouseClicked(new EventHandler<MouseEvent>() {<newline46mondego><newline46mondego>            @Override<newline46mondego>            public void handle(MouseEvent event) {              <newline46mondego>                //do something                  <newline46mondego>            }<newline46mondego>        }); <newline46mondego><newline46mondego>        actionBtn = new Button(<doubleQuotes46>my action<doubleQuotes46>);<newline46mondego>        actionBtn.setOnAction(new EventHandler<ActionEvent>() {<newline46mondego>            @Override<newline46mondego>            public void handle(ActionEvent event) {<newline46mondego>                System.out.println(<doubleQuotes46>Action: <doubleQuotes46>+getItem());<newline46mondego>            }<newline46mondego>        });<newline46mondego>        name = new Label();<newline46mondego>        pane = new GridPane();<newline46mondego>        pane.add(name, 0, 0);<newline46mondego>        pane.add(actionBtn, 0, 1);<newline46mondego>        setText(null);<newline46mondego>    }<newline46mondego><newline46mondego>    @Override<newline46mondego>    public void updateItem(String item, boolean empty) {<newline46mondego>        super.updateItem(item, empty);<newline46mondego>        setEditable(false);<newline46mondego>        if (item != null) {<newline46mondego>            name.setText(item);                          <newline46mondego>            setGraphic(pane);<newline46mondego>        } else {<newline46mondego>            setGraphic(null);<newline46mondego>        }<newline46mondego>    }   <newline46mondego>}<newline46mondego>"
"141splitHere46","23140632splitHere46","LightSensorInterface"
"142splitHere46","23140632splitHere46","float getCurrentLux();"
"143splitHere46","23140632splitHere46","public interface LightSensorInterface {<newline46mondego>    public float getCurrentLux();<newline46mondego>}<newline46mondego>"
"144splitHere46","23140632splitHere46","public class AndroidLightSensor implements LightSensorInterface, SensorEventListener {<newline46mondego>    private float currentLux = 0;<newline46mondego><newline46mondego>    @Override<newline46mondego>    public float getCurrentLux() {<newline46mondego>        return currentLux;<newline46mondego>    }<newline46mondego><newline46mondego>    @Override<newline46mondego>    public void onSensorChanged(SensorEvent event) {<newline46mondego>        this.currentLux = event.values[0];<newline46mondego>    }<newline46mondego>}<newline46mondego>"
"145splitHere46","23140632splitHere46","getCurrentLux()"
"146splitHere46","23140632splitHere46","onSensorChanged()"
"147splitHere46","23140632splitHere46","LightSensorInterface"
"148splitHere46","23140632splitHere46","onCreate() {<newline46mondego>     ....<newline46mondego>    AndroidLightSensor sensor = new AndroidLightSensor(...);<newline46mondego>    initialize(new MyLibGDXMain(sensor);<newline46mondego>}<newline46mondego>"
"149splitHere46","23140720splitHere46","DataSource"
"150splitHere46","23140720splitHere46","DriverManager"
"151splitHere46","23140720splitHere46","DataSource"
"152splitHere46","23140720splitHere46","Connection"
"153splitHere46","23140925splitHere46","URL(URL baseURL, String relativeURL)<newline46mondego><newline46mondego>String baseURL= <doubleQuotes46>http://www.site.com/<doubleQuotes46>;<newline46mondego>"
"154splitHere46","23141033splitHere46","for (Component c : cdDialog.getContentPane().getComponents()) {<newline46mondego>    if (c instanceof JPanel) {<newline46mondego>        //do work<newline46mondego>    }<newline46mondego>}<newline46mondego>"
"155splitHere46","23141140splitHere46","int x = event.getX();<newline46mondego>int y = event.getY();<newline46mondego>"
"156splitHere46","23141140splitHere46","Point p = event.getPoint();<newline46mondego>"
"157splitHere46","23141140splitHere46","int start = 0;<newline46mondego>int end = 100;<newline46mondego><newline46mondego>if(x >= start && x <= end &&<newline46mondego>    y >= start && y <= end)<newline46mondego>    System.out.println(<doubleQuotes46>working<doubleQuotes46>);<newline46mondego>"
"158splitHere46","23141195splitHere46","private double values[];<newline46mondego>private int columnIndices[];<newline46mondego>private int rowPointers[];<newline46mondego>"
"159splitHere46","23141351splitHere46","ListView"
"160splitHere46","23141351splitHere46","null"
"161splitHere46","23141351splitHere46","listView = (ListView) getActivity().findViewById(R.id.lv_employee_list);<newline46mondego>"
"162splitHere46","23141351splitHere46","listView = (ListView) v.findViewById(R.id.lv_employee_list);<newline46mondego>"
"163splitHere46","23141375splitHere46","Collections.emptyList()"
"164splitHere46","23141375splitHere46","List<Object>"
"165splitHere46","23141375splitHere46","List<String>"
"166splitHere46","23141375splitHere46","singletonList.addAll(Collections.<String>emptyList());<newline46mondego>"
"167splitHere46","23141427splitHere46","<c:set var=<doubleQuotes46>buster<doubleQuotes46> value=<doubleQuotes46>{myBean.time}<doubleQuotes46> /><newline46mondego><newline46mondego><af:resource type=<doubleQuotes46>css<doubleQuotes46> source=<doubleQuotes46>/oracle/webcenter/portalapp/shared/css/maaui.css?r=#{buster}<doubleQuotes46>/><newline46mondego>"
"168splitHere46","23141427splitHere46","public long getTime()<newline46mondego>{<newline46mondego>return System.getCurrentTimeMillis();<newline46mondego>}<newline46mondego>"
"169splitHere46","23141688splitHere46","public class LoginInterceptor extends HandlerInterceptorAdapter {<newline46mondego><newline46mondego>public boolean preHandle(HttpServletRequest request, HttpServletResponse response, Object handler) throws Exception {<newline46mondego>        String requestUri = request.getRequestURI();<newline46mondego>        //Only check on several pages not all<newline46mondego>        //Check if user is requesting the two JSP pages<newline46mondego>        if (requestUri.startsWith(...)) {<newline46mondego>        //Yes, user is requesting the two JSP<newline46mondego>            if(/*Check if ip address is on the list*/) {<newline46mondego>                //Yes, it is.<newline46mondego>                 if (/*check sth else maybe?*/) {<newline46mondego>                      //test passes<newline46mondego>                      return true;<newline46mondego>                 } else {<newline46mondego>                      //test fails.<newline46mondego>                      response.sendRedirect(request.getContextPath() + <doubleQuotes46>error_1<doubleQuotes46>;<newline46mondego>                       return false;<newline46mondego>                 }<newline46mondego>            } else {<newline46mondego>                //oops, not on the list, redirect to error url<newline46mondego>                response.sendRedirect(request.getContextPath() + <doubleQuotes46>error_2<doubleQuotes46>;<newline46mondego>                return false;<newline46mondego>            }<newline46mondego><newline46mondego>        } else {<newline46mondego>        //no need to check, just grant access<newline46mondego>        return true;<newline46mondego>        }<newline46mondego>    }<newline46mondego>}<newline46mondego>"
"170splitHere46","23141688splitHere46","<mvc:interceptors><newline46mondego>    <bean id=<doubleQuotes46>loginInterceptor<doubleQuotes46> class=<doubleQuotes46>....LoginInterceptor<doubleQuotes46> /><newline46mondego></mvc:interceptors><newline46mondego>"
"171splitHere46","23141688splitHere46","abc.com/error_denied"
"172splitHere46","23141688splitHere46","<mvc:view-controller path=<doubleQuotes46>/error_denied<doubleQuotes46> view-name=<doubleQuotes46>error.jsp<doubleQuotes46>/>"
"173splitHere46","23141690splitHere46","String sql = <doubleQuotes46>INSERT INTO purchase (item_type, md_by, model, selling_price, purchase_price, purchase_date, item_image, vouch_no, vouch_date) VALUES ('?', '?', '?', ?, ?, '?', ?, ?, '?');<doubleQuotes46> ;<newline46mondego>"
"174splitHere46","23141690splitHere46","?"
"175splitHere46","23141690splitHere46","?"
